,TotRmsAbvGrd,1stFlrSF,OverallQual,FullBath,LotFrontage,YearRemodAdd,YearBuilt,GrLivArea,ExterQual_3.0,ExterQual_5.0,ExterQual_7.0,ExterQual_9.0,ExterQual_nan
182,7,1058,8,2,0.0,2001,2000,1874,0,0,1,0,0
183,7,972,8,2,0.0,2002,2002,1811,0,0,1,0,0
184,7,1621,5,2,0.0,1975,1975,1621,0,1,0,0,0
185,6,1116,6,2,78.0,1974,1974,1116,0,1,0,0,0
186,5,1193,7,2,85.0,1975,1975,1193,0,1,0,0,0
187,6,1180,5,1,0.0,1970,1970,1180,0,1,0,0,0
188,6,1050,5,1,0.0,1971,1971,1050,0,1,0,0,0
189,5,864,4,1,60.0,1970,1970,864,0,1,0,0,0
190,5,864,4,1,60.0,2006,1971,864,0,1,0,0,0
191,5,483,6,1,21.0,1973,1973,987,0,1,0,0,0
192,5,483,6,1,21.0,1972,1972,987,0,1,0,0,0
193,7,804,6,2,24.0,1976,1976,1548,0,1,0,0,0
194,4,1055,7,2,24.0,1975,1975,1055,0,1,0,0,0
195,6,855,6,2,24.0,1977,1977,1456,0,1,0,0,0
196,7,804,6,2,24.0,1978,1978,1548,0,1,0,0,0
197,6,855,6,2,24.0,1978,1978,1456,0,0,1,0,0
198,5,836,7,1,24.0,1976,1976,836,0,1,0,0,0
199,5,1120,5,1,0.0,2004,1966,1120,0,0,1,0,0
200,10,1794,9,3,110.0,2007,2007,2772,0,0,0,1,0
201,8,1365,9,2,95.0,2009,2009,2690,0,0,1,0,0
202,7,2020,9,2,95.0,2008,2008,2020,0,0,0,1,0
203,8,2674,10,2,105.0,2007,2007,2674,0,0,0,1,0
204,7,1736,9,2,95.0,2008,2008,1736,0,0,0,1,0
205,7,1782,8,2,129.0,2005,2004,1782,0,0,1,0,0
206,10,1508,8,2,59.0,2007,2007,2520,0,0,1,0,0
207,8,1743,9,2,87.0,2008,2008,1743,0,0,0,1,0
208,6,1531,9,2,77.0,2006,2006,1531,0,0,1,0,0
209,7,1808,9,2,102.0,2008,2008,1808,0,0,0,1,0
210,8,1760,7,2,90.0,2004,2003,1760,0,0,1,0,0
211,10,2452,9,2,110.0,2003,2003,2452,0,0,1,0,0
212,10,1105,8,3,96.0,2004,2003,2400,0,0,1,0,0
213,6,1606,8,2,70.0,2006,2006,1606,0,0,1,0,0
214,6,1358,6,2,47.0,2005,2005,1358,0,0,1,0,0
215,5,1306,6,2,34.0,2005,2005,1306,0,0,1,0,0
216,6,1358,7,2,80.0,2008,2007,1358,0,0,1,0,0
217,8,2492,10,2,100.0,2005,2004,2492,0,0,0,1,0
218,8,2200,8,2,117.0,2004,2003,2200,0,0,1,0,0
219,6,1884,9,2,44.0,2009,2008,1884,0,0,0,1,0
220,6,1456,9,2,48.0,2008,2008,1456,0,0,0,1,0
221,8,1712,8,2,129.0,2003,2002,1712,0,0,1,0,0
222,6,1405,7,2,48.0,2003,2003,1405,0,0,1,0,0
223,8,728,7,2,63.0,2005,2005,1456,0,0,1,0,0
224,7,745,6,2,57.0,2006,2005,1490,0,0,1,0,0
225,5,1220,7,2,43.0,2006,2005,1220,0,0,1,0,0
226,6,744,7,2,59.0,2005,2004,1374,0,0,1,0,0
227,7,868,7,2,62.0,2005,2004,1630,0,0,1,0,0
228,7,846,7,2,61.0,2004,2004,1594,0,0,1,0,0
229,8,806,7,2,0.0,2003,2003,1489,0,0,1,0,0
230,7,698,7,2,0.0,2003,2003,1342,0,0,1,0,0
231,8,878,8,2,0.0,2002,2002,2004,0,0,1,0,0
232,7,744,7,2,61.0,2004,2004,1374,0,0,1,0,0
233,7,819,6,2,42.0,2000,2000,1514,0,1,0,0,0
234,7,774,7,2,62.0,2000,1999,1430,0,1,0,0,0
235,8,1223,7,2,0.0,1999,1999,2312,0,0,1,0,0
236,7,774,7,2,64.0,1999,1999,1430,0,1,0,0,0
237,10,1466,8,2,106.0,2000,2000,2687,0,0,1,0,0
238,7,2063,8,2,0.0,1995,1994,2063,0,0,1,0,0
239,7,1094,7,2,79.0,1996,1995,2061,0,0,1,0,0
240,8,1215,8,2,0.0,1994,1993,2232,0,0,1,0,0
241,7,1696,8,2,86.0,2008,2008,1696,0,0,1,0,0
242,7,1658,8,2,78.0,2008,2008,1658,0,0,1,0,0
243,7,1702,8,2,85.0,2007,2007,1702,0,0,1,0,0
244,7,1432,8,2,76.0,2006,2006,1432,0,0,1,0,0
245,9,2490,9,2,85.0,2006,2005,2490,0,0,0,1,0
246,6,1436,7,2,90.0,2009,2008,1436,0,0,1,0,0
247,7,1402,7,2,72.0,2008,2008,1402,0,0,1,0,0
248,7,1530,9,2,112.0,2008,2007,1530,0,0,1,0,0
249,6,1448,8,2,75.0,2007,2006,1448,0,0,1,0,0
250,8,909,8,2,84.0,2006,2006,1795,0,0,1,0,0
251,8,1836,8,2,65.0,2009,2008,1836,0,0,1,0,0
252,8,1662,7,2,85.0,2007,2006,1662,0,0,1,0,0
253,6,1553,7,2,68.0,2004,2003,1553,0,0,1,0,0
254,6,812,7,2,65.0,2003,2003,1653,0,0,1,0,0
255,6,1218,7,1,80.0,2007,2007,1218,0,0,1,0,0
256,6,1141,7,1,63.0,2006,2006,1141,0,0,1,0,0
257,5,1158,6,1,63.0,2004,2004,1158,0,1,0,0,0
258,8,871,7,2,96.0,2004,2004,1812,0,0,1,0,0
259,6,1512,8,2,76.0,2004,2004,1512,0,0,1,0,0
260,6,1114,7,1,63.0,2005,2004,1114,0,0,1,0,0
261,6,1114,5,1,63.0,2004,2004,1114,0,1,0,0,0
262,6,1114,5,2,60.0,2004,2003,1114,0,1,0,0,0
263,6,1450,7,2,61.0,2009,2008,1450,0,0,1,0,0
264,8,913,7,2,43.0,1997,1996,2122,0,0,1,0,0
265,6,833,6,2,70.0,1992,1992,1730,0,0,1,0,0
266,5,1332,6,2,50.0,1991,1990,1332,0,0,1,0,0
267,6,754,7,2,70.0,1994,1994,1540,0,0,1,0,0
268,6,698,6,2,0.0,1986,1986,1400,0,1,0,0,0
269,8,964,6,2,75.0,1981,1981,1882,0,1,0,0,0
270,5,980,5,1,63.0,1962,1962,980,0,1,0,0,0
271,5,864,5,1,0.0,1961,1961,864,0,1,0,0,0
272,5,864,5,1,0.0,1961,1961,864,0,1,0,0,0
273,5,1020,5,2,0.0,1965,1965,1020,0,1,0,0,0
274,6,912,5,1,0.0,1995,1963,912,0,0,1,0,0
275,6,912,5,1,65.0,1962,1962,912,0,1,0,0,0
276,6,2014,8,2,0.0,1980,1980,2014,0,0,1,0,0
277,7,975,7,2,0.0,2008,1991,1755,0,0,1,0,0
278,9,1376,7,2,32.0,2005,2004,3005,0,0,1,0,0
279,6,1726,6,2,0.0,2008,2008,1726,0,0,1,0,0
280,5,1256,6,1,0.0,2008,2008,1256,0,0,1,0,0
281,4,756,6,2,34.0,2000,2000,1512,0,0,1,0,0
282,6,713,7,2,35.0,1999,1999,1452,0,0,1,0,0
283,5,1694,8,2,0.0,2008,1977,1694,0,0,0,1,0
284,7,1740,7,1,110.0,1981,1981,1740,0,0,1,0,0
285,5,1487,8,2,80.0,1976,1976,2499,0,0,1,0,0
286,7,1285,7,2,0.0,1974,1974,2067,0,1,0,0,0
287,8,1271,6,2,80.0,1997,1967,2640,0,1,0,0,0
288,6,1336,5,2,80.0,1969,1969,1336,0,1,0,0,0
289,5,1216,6,1,75.0,1969,1969,1216,0,1,0,0,0
290,8,1316,7,1,0.0,1992,1977,2288,0,1,0,0,0
291,5,864,5,1,62.0,1967,1967,864,0,1,0,0,0
292,7,1568,5,1,80.0,1967,1967,1568,0,1,0,0,0
293,8,1165,7,2,80.0,1974,1974,2061,0,1,0,0,0
294,5,1320,6,2,0.0,1971,1971,1320,0,1,0,0,0
295,5,894,4,1,60.0,1960,1960,894,0,1,0,0,0
296,5,864,5,1,65.0,1959,1959,864,0,1,0,0,0
297,6,1362,4,1,0.0,1957,1957,1362,0,1,0,0,0
298,7,1728,5,2,0.0,1956,1956,1728,0,1,0,0,0
299,6,1313,5,1,85.0,1995,1961,1313,0,1,0,0,0
300,6,1292,5,1,115.0,1964,1964,1292,0,1,0,0,0
301,7,825,5,2,0.0,1965,1965,2140,0,1,0,0,0
302,7,1576,6,1,85.0,1961,1961,1576,0,1,0,0,0
303,5,960,5,1,68.0,1955,1955,960,0,1,0,0,0
304,5,1691,6,1,90.0,1967,1967,1691,0,0,1,0,0
305,6,1453,6,2,92.0,1961,1961,1453,0,1,0,0,0
306,5,1567,6,2,80.0,2008,1966,1567,0,1,0,0,0
307,6,1144,5,1,73.0,1956,1956,1144,0,0,1,0,0
308,5,1329,7,1,0.0,1960,1960,1329,0,1,0,0,0
309,6,988,6,2,66.0,1998,1959,988,0,0,1,0,0
310,6,1202,5,1,70.0,1956,1956,1202,0,1,0,0,0
311,6,1382,5,1,70.0,1955,1955,1382,0,1,0,0,0
312,6,1200,4,1,80.0,1956,1956,1200,0,1,0,0,0
313,8,1866,5,2,76.0,1958,1958,1866,0,1,0,0,0
314,6,1062,6,1,53.0,1954,1954,1062,0,1,0,0,0
315,5,1112,5,1,67.0,1951,1951,1112,0,1,0,0,0
316,4,793,5,1,80.0,1950,1945,793,0,1,0,0,0
317,5,1031,5,1,60.0,2005,1952,1031,0,0,1,0,0
318,7,1210,5,1,75.0,1953,1953,1210,0,1,0,0,0
319,6,801,7,1,78.0,1999,1948,1527,0,1,0,0,0
320,6,1200,5,1,60.0,1950,1950,1200,0,1,0,0,0
321,4,792,3,1,53.0,1958,1958,792,0,1,0,0,0
322,7,676,5,2,60.0,2006,1939,1352,0,1,0,0,0
323,6,717,4,1,80.0,2003,1900,1039,0,0,1,0,0
324,6,1078,5,1,60.0,1950,1925,1078,0,1,0,0,0
325,8,1313,4,2,60.0,1950,1915,2377,0,1,0,0,0
326,5,930,7,2,60.0,2008,1910,1690,0,0,1,0,0
327,4,599,2,1,90.0,1950,1940,599,1,0,0,0,0
328,4,846,5,1,60.0,1950,1920,846,0,1,0,0,0
329,4,725,3,1,60.0,1998,1890,725,0,1,0,0,0
330,12,1248,6,2,81.0,1969,1969,2544,0,1,0,0,0
331,6,1380,6,1,83.0,1963,1963,1380,0,1,0,0,0
332,6,1040,6,1,77.0,1967,1967,1040,1,0,0,0,0
333,6,951,6,1,62.0,2007,1958,951,0,0,1,0,0
334,5,1105,6,1,90.0,1957,1957,1105,0,1,0,0,0
335,5,1142,6,1,80.0,1958,1958,1142,0,1,0,0,0
336,5,765,6,1,60.0,1950,1950,1133,0,1,0,0,0
337,6,1041,5,1,71.0,1958,1958,1041,0,1,0,0,0
338,4,732,5,1,60.0,1952,1952,732,0,1,0,0,0
339,6,1183,5,1,80.0,1959,1959,1183,0,1,0,0,0
340,6,832,4,2,60.0,1996,1949,1461,0,1,0,0,0
341,6,1064,6,1,60.0,1994,1948,1495,0,1,0,0,0
342,8,993,6,1,76.0,1964,1964,1806,0,1,0,0,0
343,4,941,5,1,75.0,1978,1978,941,0,1,0,0,0
344,6,1045,6,1,80.0,1963,1963,1045,0,1,0,0,0
345,6,861,6,1,68.0,1998,1935,1378,0,1,0,0,0
346,12,972,6,2,57.0,1950,1910,1944,0,1,0,0,0
347,6,810,5,1,90.0,2003,1910,1306,0,1,0,0,0
348,7,764,5,2,90.0,2002,1910,1464,0,0,1,0,0
349,7,868,5,1,57.0,1950,1939,1558,0,1,0,0,0
350,8,1101,4,2,63.0,1950,1920,1701,1,0,0,0,0
351,6,801,5,1,56.0,1950,1910,1447,0,1,0,0,0
352,6,768,5,1,50.0,1970,1950,1328,0,1,0,0,0
353,5,861,4,1,62.0,1950,1920,861,0,1,0,0,0
354,4,612,2,1,50.0,1950,1940,612,0,1,0,0,0
355,5,792,5,1,60.0,1950,1923,792,0,0,1,0,0
356,7,833,4,2,60.0,1950,1910,1510,0,0,1,0,0
357,8,1090,6,2,70.0,1950,1900,2007,0,1,0,0,0
358,5,664,6,1,60.0,2007,1917,1288,0,1,0,0,0
359,5,816,4,1,0.0,1950,1910,816,0,1,0,0,0
360,6,1044,6,1,60.0,1950,1920,1480,1,0,0,0,0
361,8,780,6,1,60.0,2002,1910,1521,0,1,0,0,0
362,5,797,3,1,72.0,1950,1900,797,0,1,0,0,0
363,6,1432,6,1,0.0,1950,1923,1432,0,1,0,0,0
364,7,1001,5,2,50.0,1982,1930,1654,0,1,0,0,0
365,6,822,5,1,60.0,1950,1924,1142,0,1,0,0,0
366,5,995,5,1,51.0,1999,1925,995,0,1,0,0,0
367,6,994,5,2,51.0,1950,1938,1582,0,1,0,0,0
368,5,1072,5,1,50.0,1950,1925,1072,0,1,0,0,0
369,8,1048,6,2,57.0,1950,1915,1768,0,1,0,0,0
370,8,1272,7,2,68.0,1994,1915,1944,0,1,0,0,0
371,11,1088,5,2,50.0,1950,1922,2128,0,1,0,0,0
372,8,1146,6,2,57.0,1950,1927,1930,0,1,0,0,0
373,7,741,6,1,0.0,2002,1915,1427,0,1,0,0,0
374,9,978,7,2,41.0,2000,1902,1864,0,1,0,0,0
375,4,1204,6,1,60.0,1950,1927,1666,0,1,0,0,0
376,5,892,4,1,86.0,1950,1923,892,0,1,0,0,0
377,7,754,6,1,60.0,1965,1915,1403,0,1,0,0,0
378,4,704,4,1,50.0,2001,1946,704,0,1,0,0,0
379,5,1200,5,3,60.0,1988,1987,1200,0,1,0,0,0
380,6,1152,5,2,0.0,1978,1978,1152,0,1,0,0,0
381,6,687,5,2,60.0,1950,1934,1112,0,1,0,0,0
382,6,1052,5,1,75.0,1967,1967,1052,0,1,0,0,0
383,5,1034,6,1,0.0,1978,1978,1034,0,1,0,0,0
384,8,904,5,2,88.0,1961,1961,1774,0,1,0,0,0
385,6,1138,6,1,88.0,1960,1960,1138,0,1,0,0,0
386,9,2071,5,1,0.0,1956,1956,2071,0,1,0,0,0
387,5,660,2,1,0.0,1950,1947,660,0,1,0,0,0
388,6,1383,4,1,0.0,1954,1954,1383,0,1,0,0,0
389,5,1073,5,1,68.0,1956,1956,1073,0,1,0,0,0
390,6,892,6,1,50.0,1950,1946,1639,0,1,0,0,0
391,5,1089,5,1,62.0,1954,1954,1089,0,1,0,0,0
392,5,1049,5,2,42.0,1984,1984,1049,0,0,1,0,0
393,4,1061,7,1,74.0,1991,1990,1061,0,0,1,0,0
394,5,1338,6,1,66.0,1983,1983,1338,0,0,1,0,0
395,8,1079,7,2,85.0,1994,1993,1879,0,0,1,0,0
396,7,1288,5,1,120.0,2007,1880,2016,0,0,1,0,0
397,8,1114,5,2,64.0,1979,1979,2228,0,1,0,0,0
398,8,1535,5,2,64.0,1979,1979,1535,0,1,0,0,0
399,6,1229,5,0,64.0,1979,1979,1229,0,1,0,0,0
400,8,1513,5,2,64.0,1979,1979,1513,0,1,0,0,0
401,8,1168,7,4,0.0,2000,2000,2787,0,1,0,0,0
402,8,1168,7,4,0.0,2000,2000,2787,0,1,0,0,0
403,8,1168,7,4,0.0,2000,2000,2787,0,1,0,0,0
404,8,1680,9,1,84.0,2009,2009,1680,0,0,0,1,0
405,8,1720,9,2,65.0,2008,2008,1720,0,0,0,1,0
406,6,1468,8,2,71.0,2008,2008,1468,0,0,1,0,0
407,7,1838,8,2,77.0,2008,2007,1838,0,0,1,0,0
408,6,1290,7,2,64.0,2007,2007,1290,0,0,1,0,0
409,5,1254,8,2,95.0,2008,2008,1254,0,0,1,0,0
410,7,1498,8,2,78.0,2006,2005,1498,0,0,1,0,0
411,7,704,6,2,79.0,2006,2005,1422,0,0,1,0,0
412,7,944,7,2,0.0,1993,1992,1759,0,0,1,0,0
413,5,990,5,1,65.0,1994,1994,990,0,1,0,0,0
414,5,1463,7,2,65.0,1998,1998,1463,0,1,0,0,0
415,7,928,6,2,70.0,1998,1998,1772,0,1,0,0,0
416,6,1444,7,2,65.0,2001,2002,1444,0,0,1,0,0
417,6,1492,7,2,75.0,2001,2001,1492,0,0,1,0,0
418,5,907,5,1,0.0,1978,1978,907,0,1,0,0,0
419,5,914,5,1,76.0,1979,1979,914,0,1,0,0,0
420,6,1611,7,2,90.0,2002,2002,1611,0,0,1,0,0
421,8,1068,8,2,0.0,2003,2003,2184,0,0,1,0,0
422,6,840,7,2,70.0,2002,2002,1725,0,0,1,0,0
423,6,944,7,2,0.0,2001,2001,1870,0,0,1,0,0
424,5,1513,8,2,90.0,2000,1999,1513,0,0,1,0,0
425,7,1828,8,2,0.0,2003,2002,1828,0,0,1,0,0
426,7,1417,7,2,70.0,1998,1997,1417,0,0,1,0,0
427,7,1602,8,2,85.0,2007,2007,1602,0,0,1,0,0
428,6,608,6,2,85.0,2007,2007,1396,0,0,1,0,0
429,7,1149,4,1,80.0,1971,1960,1149,0,1,0,0,0
430,5,1072,6,1,35.0,2006,2005,1072,0,1,0,0,0
431,5,876,4,1,64.0,1959,1959,876,0,1,0,0,0
432,6,1368,5,1,70.0,1950,1950,1368,0,1,0,0,0
433,10,1678,5,2,65.0,1959,1959,1678,0,1,0,0,0
434,7,1560,5,1,70.0,1956,1956,1560,0,1,0,0,0
435,6,854,5,1,45.0,1950,1941,1298,0,1,0,0,0
436,7,832,5,1,70.0,1950,1938,1268,0,1,0,0,0
437,6,647,6,1,43.0,1950,1935,1242,0,1,0,0,0
438,6,1232,6,1,64.0,2000,1916,1232,0,0,1,0,0
439,6,628,7,1,53.0,1990,1918,1228,0,1,0,0,0
440,6,840,5,1,60.0,1950,1940,1567,0,1,0,0,0
441,5,1273,5,1,80.0,1960,1960,1273,0,1,0,0,0
442,13,1240,7,2,0.0,1950,1940,2480,0,1,0,0,0
443,6,1112,5,1,70.0,1954,1954,1112,0,1,0,0,0
444,6,1561,6,2,90.0,1960,1960,1561,0,1,0,0,0
445,7,986,5,2,78.0,2005,1949,1523,0,1,0,0,0
446,6,1906,6,1,100.0,1954,1954,1906,0,1,0,0,0
447,5,516,6,1,24.0,1980,1980,1032,0,1,0,0,0
448,5,561,6,1,24.0,1992,1980,1229,0,1,0,0,0
449,5,561,6,1,24.0,1980,1980,1229,0,1,0,0,0
450,6,1182,6,2,0.0,1986,1986,1982,0,1,0,0,0
451,7,2365,7,2,0.0,2009,1971,2365,0,0,1,0,0
452,11,928,5,2,50.0,1993,1900,2168,0,1,0,0,0
453,4,572,4,1,60.0,1950,1925,572,0,1,0,0,0
454,5,1648,8,2,44.0,2008,2007,1648,0,0,0,1,0
455,4,810,2,1,109.0,1950,1910,810,1,0,0,0,0
456,7,1040,8,2,75.0,2001,2000,2052,0,0,1,0,0
457,5,926,6,1,75.0,1977,1977,926,0,1,0,0,0
458,5,1287,6,1,72.0,1977,1977,1287,0,1,0,0,0
459,5,1595,5,2,82.0,1991,1991,1595,0,1,0,0,0
460,9,2036,9,2,113.0,2008,2008,2036,0,0,0,1,0
461,7,1641,9,2,79.0,2008,2008,1641,0,0,0,1,0
462,7,1375,6,2,0.0,2006,1980,2237,0,1,0,0,0
463,7,1479,7,2,125.0,1989,1987,1479,0,1,0,0,0
464,9,1072,7,2,75.0,2003,2003,2014,0,0,1,0,0
465,7,1978,9,2,85.0,2007,2007,1978,0,0,0,1,0
466,6,1008,5,1,75.0,1968,1968,1008,0,1,0,0,0
467,7,1404,5,2,83.0,2000,1969,1404,0,1,0,0,0
468,4,796,5,1,50.0,1972,1972,796,0,1,0,0,0
469,5,1091,6,1,62.0,1996,1993,1091,0,1,0,0,0
470,5,883,5,1,70.0,1993,1992,883,0,1,0,0,0
471,6,624,5,1,62.0,1992,1992,1287,0,1,0,0,0
472,7,784,5,1,70.0,1969,1969,1632,0,0,1,0,0
473,7,926,6,2,72.0,1998,1997,1604,0,1,0,0,0
474,7,680,6,2,65.0,1996,1995,1470,0,1,0,0,0
475,7,926,6,2,59.0,1998,1998,1604,0,1,0,0,0
476,7,916,6,2,0.0,1996,1996,1636,0,1,0,0,0
477,7,1384,5,2,53.0,1997,1996,1384,0,0,1,0,0
478,6,1682,8,1,45.0,1997,1997,1682,0,0,1,0,0
479,5,1280,8,2,39.0,1992,1992,1280,0,0,1,0,0
480,7,932,6,2,73.0,1998,1998,1633,0,1,0,0,0
481,7,851,6,2,0.0,1991,1991,1709,0,1,0,0,0
482,5,1337,8,2,65.0,1989,1989,1337,0,0,1,0,0
483,9,1168,8,3,101.0,2005,2005,2500,0,0,1,0,0
484,7,1884,9,2,53.0,2004,2004,1884,0,0,0,1,0
485,7,1474,6,1,0.0,1952,1952,1474,0,1,0,0,0
486,6,1710,9,2,60.0,2007,2007,1710,0,0,0,1,0
487,6,1488,6,2,0.0,1950,1950,1488,0,1,0,0,0
488,6,1688,7,2,63.0,1988,1988,1688,0,0,1,0,0
489,6,1260,7,2,0.0,1983,1983,1260,0,0,1,0,0
490,7,2064,7,2,56.0,1978,1978,2064,0,0,1,0,0
491,6,1782,7,2,85.0,1979,1979,1782,0,0,1,0,0
492,6,1211,6,2,90.0,1976,1976,1211,0,1,0,0,0
493,7,1277,7,2,80.0,1988,1980,2044,0,1,0,0,0
494,7,720,5,1,75.0,1969,1969,1308,0,1,0,0,0
495,8,1420,7,2,0.0,1978,1978,2840,0,0,1,0,0
496,5,1444,6,2,80.0,1976,1976,1444,0,1,0,0,0
497,9,1236,8,2,0.0,1996,1996,2340,0,0,1,0,0
498,8,896,5,2,60.0,1974,1974,1792,0,1,0,0,0
499,4,936,4,1,68.0,1969,1969,936,0,1,0,0,0
500,5,864,5,1,63.0,1971,1971,864,0,1,0,0,0
501,5,483,6,1,21.0,1973,1973,987,0,1,0,0,0
502,5,483,6,1,21.0,1972,1972,987,0,1,0,0,0
503,6,630,5,2,21.0,1972,1972,1302,0,1,0,0,0
504,7,855,6,2,24.0,1975,1975,1456,0,1,0,0,0
505,4,1055,7,2,24.0,1977,1977,1055,0,1,0,0,0
506,7,1582,8,2,98.0,2007,2007,1582,0,0,1,0,0
507,9,2464,8,2,105.0,2007,2007,2464,0,0,1,0,0
508,7,1950,9,2,104.0,2007,2007,1950,0,0,0,1,0
509,9,1850,9,2,108.0,2006,2006,2748,0,0,1,0,0
510,10,1632,10,2,96.0,2006,2005,2790,0,0,0,1,0
511,9,1414,9,2,102.0,2005,2005,2331,0,0,1,0,0
512,10,948,8,2,74.0,2007,2007,2088,0,0,0,1,0
513,9,1170,8,2,85.0,2004,2004,2332,0,0,1,0,0
514,7,2470,10,1,106.0,2003,2003,2470,0,0,0,1,0
515,7,1575,8,2,92.0,2004,2003,1575,0,0,1,0,0
516,10,1515,8,2,130.0,2002,2001,2649,0,0,1,0,0
517,9,1804,8,2,112.0,2003,2003,2690,0,0,1,0,0
518,7,1866,9,2,58.0,2008,2008,1866,0,0,0,1,0
519,6,1367,7,2,135.0,2005,2005,1367,0,0,1,0,0
520,6,1800,9,2,89.0,2008,2007,1800,0,0,0,1,0
521,6,1342,8,2,48.0,2007,2006,1342,0,0,1,0,0
522,6,1342,8,2,48.0,2007,2006,1342,0,0,1,0,0
523,6,764,7,2,36.0,2004,2003,1626,0,0,1,0,0
524,6,1455,7,2,0.0,2003,2003,1455,0,0,1,0,0
525,7,1576,7,2,0.0,2004,2004,1576,0,0,1,0,0
526,5,1246,7,2,53.0,2008,2007,1246,0,0,1,0,0
527,8,813,6,2,80.0,2004,2004,1515,0,0,1,0,0
528,7,840,7,2,0.0,2003,2002,1720,0,0,1,0,0
529,9,847,7,2,0.0,2003,2003,1986,0,0,1,0,0
530,6,1358,7,2,55.0,2008,2007,1358,0,0,1,0,0
531,8,1008,7,2,71.0,2001,2000,1892,0,0,1,0,0
532,6,707,7,2,0.0,2002,2002,1414,0,0,1,0,0
533,8,1037,7,2,41.0,2000,1999,2322,0,0,1,0,0
534,7,873,7,2,77.0,1999,1999,1651,0,1,0,0,0
535,9,1182,8,2,84.0,1997,1997,2199,0,0,1,0,0
536,8,1533,9,2,0.0,2000,2000,2172,0,0,1,0,0
537,5,2006,8,2,136.0,1998,1998,2006,0,0,1,0,0
538,12,1064,7,2,97.0,1997,1996,2125,0,0,1,0,0
539,9,1251,8,2,0.0,1995,1995,2501,0,0,1,0,0
540,9,1108,7,2,91.0,1994,1993,2197,0,0,1,0,0
541,7,1578,7,2,74.0,2006,2006,1578,0,0,1,0,0
542,7,1341,8,3,73.0,2007,2007,1861,0,0,1,0,0
543,8,955,8,2,80.0,2008,2007,1874,0,0,1,0,0
544,6,1460,8,2,87.0,2007,2006,1460,0,0,1,0,0
545,6,1372,8,2,72.0,2008,2007,1372,0,0,1,0,0
546,7,1660,8,2,85.0,2007,2007,1660,0,0,1,0,0
547,6,1218,7,2,62.0,2008,2007,1218,0,0,1,0,0
548,7,835,6,2,68.0,2003,2003,1696,0,0,1,0,0
549,8,835,7,2,67.0,2004,2003,1663,0,0,1,0,0
550,6,1175,6,1,63.0,2006,2005,1175,0,1,0,0,0
551,6,1162,7,2,81.0,2007,2007,1162,0,0,1,0,0
552,6,754,6,2,65.0,1995,1995,1609,0,0,1,0,0
553,7,886,6,2,50.0,1994,1993,1680,0,0,1,0,0
554,6,832,7,2,43.0,1995,1994,1657,0,0,1,0,0
555,7,827,6,2,65.0,2001,2001,1677,0,0,1,0,0
556,7,844,7,2,75.0,1992,1992,1737,0,0,1,0,0
557,5,984,5,1,70.0,1963,1963,984,0,1,0,0,0
558,5,864,5,1,75.0,2007,1961,864,0,1,0,0,0
559,5,890,5,1,65.0,1968,1968,890,0,1,0,0,0
560,5,864,5,1,60.0,1963,1963,864,0,1,0,0,0
561,6,1430,6,2,95.0,1974,1974,1430,0,1,0,0,0
562,5,1001,5,2,70.0,1972,1972,1641,0,1,0,0,0
563,9,1364,6,2,0.0,1991,1990,2683,0,0,1,0,0
564,10,1827,9,2,105.0,1994,1993,2786,0,0,1,0,0
565,5,1245,7,2,37.0,2005,2004,1245,0,0,1,0,0
566,5,600,6,2,30.0,2005,2005,1200,0,0,1,0,0
567,5,703,7,2,30.0,2007,2007,1392,0,0,1,0,0
568,6,757,6,2,24.0,1999,1999,1549,0,1,0,0,0
569,5,1638,9,2,0.0,2000,2000,1638,0,0,1,0,0
570,5,1310,9,1,0.0,2001,2001,1310,0,0,1,0,0
571,5,1419,9,1,42.0,2001,2001,1419,0,0,1,0,0
572,5,1557,9,2,35.0,2000,1999,1557,0,0,1,0,0
573,5,684,7,2,24.0,2000,1999,1404,0,0,1,0,0
574,7,872,7,2,79.0,2001,2001,1789,0,1,0,0,0
575,7,962,8,2,24.0,1999,1999,1586,0,0,1,0,0
576,7,962,8,2,24.0,2000,1999,1607,0,0,1,0,0
577,7,1469,10,2,36.0,1999,1998,2393,0,0,0,1,0
578,4,1239,8,1,22.0,1995,1995,1239,0,0,1,0,0
579,9,1599,9,2,0.0,1977,1977,2944,0,0,1,0,0
580,6,1671,8,3,103.0,2007,1976,1671,0,0,0,1,0
581,7,952,7,2,0.0,2002,2002,1812,0,0,1,0,0
582,7,1427,6,2,0.0,1969,1969,1427,0,1,0,0,0
583,8,1740,6,1,85.0,1968,1968,1740,0,1,0,0,0
584,8,1620,7,2,0.0,1967,1967,1620,0,1,0,0,0
585,8,1625,5,2,75.0,1965,1965,1625,0,1,0,0,0
586,7,732,5,1,73.0,1968,1968,1464,0,1,0,0,0
587,5,925,5,1,65.0,2005,1965,925,0,0,1,0,0
588,10,1728,5,2,72.0,1965,1965,1728,0,1,0,0,0
589,7,845,7,1,0.0,1971,1971,1670,0,1,0,0,0
590,6,1014,5,1,74.0,1956,1956,1014,0,1,0,0,0
591,5,1114,5,1,90.0,1961,1961,1114,0,1,0,0,0
592,6,1118,5,1,0.0,2000,1960,1118,0,1,0,0,0
593,5,453,4,1,50.0,1950,1937,906,0,1,0,0,0
594,6,1496,5,2,80.0,1960,1960,1496,1,0,0,0,0
595,7,1337,5,1,80.0,2006,1950,1337,0,1,0,0,0
